"BehaviorSpace results (NetLogo 6.0.4)"
"20190209 RecMechOLM.nlogo"
"info_asym_auctiontype"
"02/13/2019 09:06:45:350 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","num-employers","num-employees","coef-strategy","print-log","coef-nr-jobs","coef-talent","coef-feedback","num-jobs","auction","[step]","earn-rep0_30","earn-rep30_70","earn-rep70_100","jobs-rep0_30","jobs-rep30_70","jobs-rep70_100","count-no-work","meanrep-no-work"
"3706","30","120","0.186","false","0.5","0.5","0.75","200","open","207","263.8880835776324","357.54214713956077","634.5636674424778","1.5185185185185186","1.5454545454545454","2.3703703703703702","20","47.05"
"3707","30","120","0.186","false","0.5","0.5","0.75","200","open","206","400.11132632788474","333.40842733904935","474.32661447014107","1.9","1.6282051282051282","1.8636363636363635","22","46.27272727272727"
"3708","30","120","0.186","false","0.5","0.5","0.75","200","open","207","162.59096331291832","334.5276133961117","769.7548816965913","1.3703703703703705","1.5285714285714285","2.739130434782609","25","44.6"
"3709","30","120","0.186","false","0.5","0.5","0.75","200","open","206","288.9613307647439","311.568486529603","692.8701233789213","1.826086956521739","1.4428571428571428","2.3333333333333335","25","54.92"
"3710","30","120","0.186","false","0.5","0.5","0.75","200","open","205","188.30998410872368","339.6538227516663","698.3094045359773","1.45","1.5774647887323943","2.206896551724138","26","53.46153846153846"
"3711","30","120","0.186","false","0.5","0.5","0.75","200","open","201","257.5402951543469","277.9386433986248","420.72871210734706","1.8695652173913044","1.5205479452054795","1.9583333333333333","23","51"
"3712","30","120","0.186","false","0.5","0.5","0.75","200","open","205","334.9903990134665","329.322953557174","503.8455830611956","1.8571428571428572","1.484375","2.0285714285714285","28","53.857142857142854"
"3713","30","120","0.186","false","0.5","0.5","0.75","200","open","212","240.88533369157403","267.43901181315044","929.6857165295548","1.2692307692307692","1.3333333333333333","3.25","30","45.9"
"3714","30","120","0.186","false","0.5","0.5","0.75","200","open","206","291.8055743320998","295.6263987528571","776.2119299069943","1.6521739130434783","1.4615384615384615","2.8421052631578947","25","48.52"
"3715","30","120","0.186","false","0.5","0.5","0.75","200","open","204","258.3444799667448","315.019063256936","641.5443085533806","1.92","1.4305555555555556","2.3043478260869565","19","51.36842105263158"
"3716","30","120","0.186","false","0.5","0.5","0.75","200","open","203","244.71686514162883","307.47512605946326","711.2766682236236","1.5454545454545454","1.4931506849315068","2.4","26","53.11538461538461"
"3717","30","120","0.186","false","0.5","0.5","0.75","200","open","207","234.38666046809175","283.01304188576177","627.9685648588502","1.5185185185185186","1.3666666666666667","2.5454545454545454","27","48.96296296296296"
"3718","30","120","0.186","false","0.5","0.5","0.75","200","open","204","239.70894310312144","302.26255673340313","665.673656222894","1.52","1.3709677419354838","2.4545454545454546","26","50.23076923076923"
"3719","30","120","0.186","false","0.5","0.5","0.75","200","open","206","181.042343097359","300.5933459563541","681.2717932901305","1.5","1.4848484848484849","2.5384615384615383","29","50.06896551724138"
"3720","30","120","0.186","false","0.5","0.5","0.75","200","open","205","180.339220060391","399.42954067512994","701.1300824854842","1.4782608695652173","1.5974025974025974","2.4","13","54"
"3721","30","120","0.186","false","0.5","0.5","0.75","200","open","205","271.003008144214","396.2561282433501","601.706571086969","1.619047619047619","1.5970149253731343","2","26","53"
"3722","30","120","0.186","false","0.5","0.5","0.75","200","open","205","245.01704616784653","278.5651164236943","694.4047542124338","1.5416666666666667","1.4558823529411764","2.4642857142857144","28","49.964285714285715"
"3723","30","120","0.186","false","0.5","0.5","0.75","200","open","210","223.4492158075863","340.5906481459071","631.0629516023783","1.45","1.6233766233766234","2.4347826086956523","21","47.19047619047619"
"3724","30","120","0.186","false","0.5","0.5","0.75","200","open","205","244.52880133585367","300.8524850568188","606.396403668468","1.4736842105263157","1.4594594594594594","2.5555555555555554","26","51.88461538461539"
"3725","30","120","0.186","false","0.5","0.5","0.75","200","open","204","331.83999009628917","268.58149230295174","638.5006274731171","1.9473684210526316","1.355263157894737","2.56","28","51.857142857142854"
"3726","30","120","0.186","false","0.5","0.5","0.75","200","open","212","243.1037988824235","298.640652330579","935.8472092419365","1.4444444444444444","1.3333333333333333","3.4166666666666665","31","45.25806451612903"
"3727","30","120","0.186","false","0.5","0.5","0.75","200","open","210","188.98013063650228","299.92536431937856","760.3635628223657","1.2083333333333333","1.4776119402985075","2.8275862068965516","28","50.5"
"3728","30","120","0.186","false","0.5","0.5","0.75","200","open","209","211.74938318718287","303.4870809593082","719.3353005638199","1.5","1.5","2.7083333333333335","26","51.03846153846154"
"3729","30","120","0.186","false","0.5","0.5","0.75","200","open","207","325.07717330600843","279.1311342598259","887.3750896548594","2.1176470588235294","1.2875","2.9565217391304346","22","51.72727272727273"
"3730","30","120","0.186","false","0.5","0.5","0.75","200","open","204","292.83460341986057","318.3001701720895","699.667020696922","1.6818181818181819","1.4266666666666667","2.608695652173913","30","51.5"
"3731","30","120","0.186","false","0.5","0.5","0.75","200","open","209","231.60349847235767","342.4630366738977","650.6447044459192","1.5217391304347827","1.6875","2.2941176470588234","22","50.09090909090909"
"3732","30","120","0.186","false","0.5","0.5","0.75","200","open","202","241.1651644547043","341.01670409015134","577.1802488378314","1.6111111111111112","1.5394736842105263","2.1538461538461537","22","52.45454545454545"
"3733","30","120","0.186","false","0.5","0.5","0.75","200","open","206","464.89425879294356","285.1088443327818","756.1845557957851","2.375","1.35","2.5","23","52.391304347826086"
"3734","30","120","0.186","false","0.5","0.5","0.75","200","open","212","359.76923950013276","343.7772699218568","671.354251716257","2.0625","1.5512820512820513","2.230769230769231","21","52.285714285714285"
"3735","30","120","0.186","false","0.5","0.5","0.75","200","open","203","231.40030720940933","272.4230066180848","612.9767142855918","1.5","1.4507042253521127","2.4814814814814814","20","53.3"
"3736","30","120","0.186","false","0.5","0.5","0.75","200","open","218","343.0505496214472","341.9544028135039","716.768470137647","1.9523809523809523","1.4722222222222223","2.6296296296296298","25","54.4"
"3737","30","120","0.186","false","0.5","0.5","0.75","200","open","208","178.1787006669298","340.322408351512","945.0049501136415","1.4583333333333333","1.513157894736842","2.9","28","52.607142857142854"
"3738","30","120","0.186","false","0.5","0.5","0.75","200","open","208","331.7405007425843","369.900474976497","577.9538954185763","2.12","1.5","2","27","55.48148148148148"
"3739","30","120","0.186","false","0.5","0.5","0.75","200","open","208","290.8936637124219","303.8035442365074","651.5141626069251","1.76","1.492537313432836","2.2857142857142856","29","49.89655172413793"
"3740","30","120","0.186","false","0.5","0.5","0.75","200","open","206","194.24741317331726","377.31737007314223","774.6138178248301","1.4545454545454546","1.5","2.625","25","42.84"
"3741","30","120","0.186","false","0.5","0.5","0.75","200","open","205","171.6607913467457","310.55255530146536","778.8281777465006","1.3043478260869565","1.4444444444444444","2.84","29","50.93103448275862"
"3742","30","120","0.186","false","0.5","0.5","0.75","200","open","209","168.763809392056","366.87627612204557","560.4686698710998","1.4642857142857142","1.671641791044776","2.24","27","50"
"3743","30","120","0.186","false","0.5","0.5","0.75","200","open","206","372.0146645294881","260.3906136462592","711.00323860267","2.1923076923076925","1.2985074626865671","2.2962962962962963","19","49.8421052631579"
"3744","30","120","0.186","false","0.5","0.5","0.75","200","open","208","280.432614149914","296.45021534798036","614.4779910580759","1.696969696969697","1.3859649122807018","2.433333333333333","24","52.875"
"3745","30","120","0.186","false","0.5","0.5","0.75","200","open","206","300.3036668181483","272.47753424252267","652.3157659577105","2.0526315789473686","1.4675324675324675","2.25","27","51.148148148148145"
"3746","30","120","0.186","false","0.5","0.5","0.75","200","open","204","236.73354824667194","348.1466982416022","668.5442108274148","1.65","1.5333333333333334","2.24","24","55.5"
"3747","30","120","0.186","false","0.5","0.5","0.75","200","open","209","151.51630476789228","280.75097292164253","768.6730908231805","1.2222222222222223","1.527027027027027","2.642857142857143","32","47.75"
"3748","30","120","0.186","false","0.5","0.5","0.75","200","open","206","290.3321185081335","354.26786202093484","631.4373124317027","1.85","1.5454545454545454","2.1739130434782608","24","54.083333333333336"
"3749","30","120","0.186","false","0.5","0.5","0.75","200","open","211","237.02305423919984","348.6507848567535","633.9358155554337","1.565217391304348","1.6363636363636365","2.161290322580645","24","46.625"
"3750","30","120","0.186","false","0.5","0.5","0.75","200","open","208","282.0920577234805","308.65113205097225","625.8532224757776","1.9166666666666667","1.507462686567164","2.103448275862069","22","48.31818181818182"
"3751","30","120","0.186","false","0.5","0.5","0.75","200","sealed","212","126.72229649050564","344.2482381632154","731.7715021083026","0.75","1.625","3.2083333333333335","34","39.8235294117647"
"3752","30","120","0.186","false","0.5","0.5","0.75","200","sealed","206","174.43642042996885","288.1568949450935","757.8628238476394","1.2105263157894737","1.4415584415584415","3","30","42.36666666666667"
"3753","30","120","0.186","false","0.5","0.5","0.75","200","sealed","208","121.04562580614024","379.07036133361413","654.094036828978","0.8214285714285714","1.8","2.6818181818181817","34","40.470588235294116"
"3754","30","120","0.186","false","0.5","0.5","0.75","200","sealed","211","185.09984967275915","380.5795973697882","714.6557618085942","0.92","1.6363636363636365","2.7586206896551726","34","35.76470588235294"
"3755","30","120","0.186","false","0.5","0.5","0.75","200","sealed","207","150.20377709375205","282.6958498842113","811.6098561738189","0.9565217391304348","1.5135135135135136","3.1739130434782608","37","38.972972972972975"
"3756","30","120","0.186","false","0.5","0.5","0.75","200","sealed","208","56.45371292986624","357.0014927406816","748.4580055422657","0.5454545454545454","1.6666666666666667","3.0869565217391304","34","38.588235294117645"
"3757","30","120","0.186","false","0.5","0.5","0.75","200","sealed","209","133.40166729995897","247.24227020683597","911.6976737330681","0.5","1.4305555555555556","3.6538461538461537","37","39.16216216216216"
"3758","30","120","0.186","false","0.5","0.5","0.75","200","sealed","211","167.68916278115788","321.07484495644746","720.3014006902665","0.7083333333333334","1.6119402985074627","2.9655172413793105","34","37.911764705882355"
"3759","30","120","0.186","false","0.5","0.5","0.75","200","sealed","206","120.89541957534486","277.8237609702775","723.9734720416792","0.6842105263157895","1.5526315789473684","3","41","43.58536585365854"
"3760","30","120","0.186","false","0.5","0.5","0.75","200","sealed","211","199.07211688412104","282.1939740826256","726.2834552108396","0.85","1.380281690140845","3.310344827586207","35","41.02857142857143"
"3761","30","120","0.186","false","0.5","0.5","0.75","200","sealed","214","102.44494282283678","355.47447799269645","672.3239067278163","0.5714285714285714","1.5737704918032787","3.2903225806451615","34","37.911764705882355"
"3762","30","120","0.186","false","0.5","0.5","0.75","200","sealed","211","215.64417695764575","292.7322330153447","999.2150032190392","1.2222222222222223","1.2839506172839505","4.0476190476190474","42","37.42857142857143"
"3763","30","120","0.186","false","0.5","0.5","0.75","200","sealed","208","96.24006522714832","326.27874212041877","694.8157880650311","0.5909090909090909","1.5072463768115942","3.1379310344827585","40","40"
"3764","30","120","0.186","false","0.5","0.5","0.75","200","sealed","211","90.33246635928356","347.9826910175891","697.2417634465005","0.7037037037037037","1.564516129032258","3.064516129032258","39","38.82051282051282"
"3765","30","120","0.186","false","0.5","0.5","0.75","200","sealed","210","129.4471911115493","328.5325155701497","796.7480564722963","0.75","1.5810810810810811","3.409090909090909","36","41.27777777777778"
"3766","30","120","0.186","false","0.5","0.5","0.75","200","sealed","207","83.84473959518574","314.50831766918844","761.8703681669181","0.5555555555555556","1.620253164556962","3","41","42.68292682926829"
"3767","30","120","0.186","false","0.5","0.5","0.75","200","sealed","202","188.77238070762291","314.717568244066","567.1270348021616","1","1.6231884057971016","2.3","29","39.724137931034484"
"3769","30","120","0.186","false","0.5","0.5","0.75","200","sealed","204","27.708430186234857","306.0899726669582","719.688998247661","0.35294117647058826","1.5256410256410255","3.16","36","40.083333333333336"
"3768","30","120","0.186","false","0.5","0.5","0.75","200","sealed","215","157.83591104041193","300.30552218537866","753.7838829416726","0.8421052631578947","1.547945205479452","3.0714285714285716","39","44.30769230769231"
"3770","30","120","0.186","false","0.5","0.5","0.75","200","sealed","213","46.47349224520591","329.1699494027701","688.6481371500554","0.45","1.6","3.36","41","41.78048780487805"
"3771","30","120","0.186","false","0.5","0.5","0.75","200","sealed","209","72.13333513968549","323.72831721878157","643.3171328933772","0.5238095238095238","1.6176470588235294","2.838709677419355","40","41.325"
"3773","30","120","0.186","false","0.5","0.5","0.75","200","sealed","208","115.61159257630403","297.73629233939636","637.8573571685052","0.6666666666666666","1.6376811594202898","2.925925925925926","30","37.7"
"3772","30","120","0.186","false","0.5","0.5","0.75","200","sealed","213","65.16111695145521","392.7041478293548","673.4668793454703","0.68","1.8076923076923077","3.235294117647059","34","33.8235294117647"
"3774","30","120","0.186","false","0.5","0.5","0.75","200","sealed","210","117.54124918821555","320.27094067131867","669.7140648625765","0.9090909090909091","1.6027397260273972","2.92","31","39.58064516129032"
"3775","30","120","0.186","false","0.5","0.5","0.75","200","sealed","207","176.86775269727596","402.4996349628808","540.1014596850337","0.875","1.7246376811594204","2.4814814814814814","40","39.675"
"3777","30","120","0.186","false","0.5","0.5","0.75","200","sealed","211","169.63442541427636","252.21560223573894","726.4242461659761","1.12","1.4411764705882353","3.1481481481481484","41","41.292682926829265"
"3776","30","120","0.186","false","0.5","0.5","0.75","200","sealed","209","170.8274102628603","289.34723980156156","683.5934551144376","0.95","1.25","3.0555555555555554","39","41.69230769230769"
"3778","30","120","0.186","false","0.5","0.5","0.75","200","sealed","204","119.09671361434603","371.40459096437297","883.9608195011751","0.68","1.5857142857142856","3.04","36","39.166666666666664"
"3779","30","120","0.186","false","0.5","0.5","0.75","200","sealed","210","132.52776860033336","279.6649756456449","675.9540077314582","0.72","1.4838709677419355","3.0303030303030303","40","38.95"
"3780","30","120","0.186","false","0.5","0.5","0.75","200","sealed","209","142.94078842920666","366.0454635532698","732.0274718344406","0.8571428571428571","1.5694444444444444","2.888888888888889","36","41.55555555555556"
"3781","30","120","0.186","false","0.5","0.5","0.75","200","sealed","208","112.49353861061672","280.93277755468665","758.5835314383241","0.6666666666666666","1.4078947368421053","3.782608695652174","41","43.48780487804878"
"3782","30","120","0.186","false","0.5","0.5","0.75","200","sealed","207","122.7815919060903","363.05904251991967","680.110470948989","0.5384615384615384","1.7121212121212122","2.857142857142857","39","38.82051282051282"
"3783","30","120","0.186","false","0.5","0.5","0.75","200","sealed","217","111.45090557349872","344.5576234232569","745.4599085785463","0.9130434782608695","1.6805555555555556","3","33","39.515151515151516"
"3784","30","120","0.186","false","0.5","0.5","0.75","200","sealed","214","105.93738219765775","325.67735015238486","826.9486552023207","0.48","1.4705882352941178","3.7777777777777777","45","38.53333333333333"
"3785","30","120","0.186","false","0.5","0.5","0.75","200","sealed","208","98.5756022180605","293.29377587280766","650.3557527823101","0.7916666666666666","1.4923076923076923","2.967741935483871","42","38.857142857142854"
"3786","30","120","0.186","false","0.5","0.5","0.75","200","sealed","211","114.60708273149658","362.0467056078641","775.18761877729","0.7","1.6081081081081081","3","38","39.73684210526316"
"3787","30","120","0.186","false","0.5","0.5","0.75","200","sealed","203","68.1033949606766","311.3843140142451","661.5295799076405","0.8888888888888888","1.4936708860759493","3","45","42.6"
"3788","30","120","0.186","false","0.5","0.5","0.75","200","sealed","205","55.287635903381165","261.2632963204825","800.1681387517239","0.5263157894736842","1.3506493506493507","3.7916666666666665","44","39.59090909090909"
"3789","30","120","0.186","false","0.5","0.5","0.75","200","sealed","212","153.98924209173035","275.3140721240966","756.7937575349985","0.8333333333333334","1.337837837837838","3.5","40","38.75"
"3790","30","120","0.186","false","0.5","0.5","0.75","200","sealed","209","133.9759784248326","276.13066897201645","821.5340999726998","0.8571428571428571","1.375","3.4074074074074074","41","44.31707317073171"
"3791","30","120","0.186","false","0.5","0.5","0.75","200","sealed","219","128.12396749169295","382.79785335917427","654.6902816127445","0.9565217391304348","1.7567567567567568","2.9130434782608696","38","41.76315789473684"
"3793","30","120","0.186","false","0.5","0.5","0.75","200","sealed","207","160.45535483101028","245.3158001110754","897.7054864866238","0.7916666666666666","1.2352941176470589","3.7142857142857144","44","39.18181818181818"
"3792","30","120","0.186","false","0.5","0.5","0.75","200","sealed","213","152.4998741560326","240.51753978350035","724.7060364444031","0.9","1.4428571428571428","3.1333333333333333","36","43.833333333333336"
"3794","30","120","0.186","false","0.5","0.5","0.75","200","sealed","208","136.28968145584298","325.34194165194015","619.7875088119149","0.7777777777777778","1.6451612903225807","2.7419354838709675","35","39.2"
"3795","30","120","0.186","false","0.5","0.5","0.75","200","sealed","208","150.87805356557385","321.28921339002335","681.4414050911608","0.8846153846153846","1.5972222222222223","3.1818181818181817","41","36.24390243902439"
"3796","30","120","0.186","false","0.5","0.5","0.75","200","sealed","207","161.5120060749575","427.5141080793426","581.5438373687152","1.1481481481481481","1.76","2.4444444444444446","40","38.2"
"3797","30","120","0.186","false","0.5","0.5","0.75","200","sealed","209","38.12725076167924","362.6754823251751","866.8669422876397","0.36363636363636365","1.4929577464788732","3.5185185185185186","36","36.666666666666664"
"3798","30","120","0.186","false","0.5","0.5","0.75","200","sealed","205","132.30602872089077","346.8101460568462","745.929813241624","0.631578947368421","1.5844155844155845","2.9583333333333335","39","43.717948717948715"
"3799","30","120","0.186","false","0.5","0.5","0.75","200","sealed","212","116.11644371251246","297.82439669963236","682.91585733451","0.8571428571428571","1.5810810810810811","3.08","40","37.75"
"3800","30","120","0.186","false","0.5","0.5","0.75","200","sealed","207","121.40949670616244","333.9746132007433","634.5710179440074","0.7307692307692307","1.59375","2.8666666666666667","37","41.4054054054054"
"3801","30","120","0.191","false","0.5","0.5","0.75","200","open","207","175.16547075507123","311.3134581665613","714.1510149292811","1.4285714285714286","1.5974025974025974","2.4545454545454546","18","44.72222222222222"
"3802","30","120","0.191","false","0.5","0.5","0.75","200","open","208","160.9731089563725","305.6284296313195","510.9977385348947","1.3333333333333333","1.647887323943662","2.25","22","43.77272727272727"
"3803","30","120","0.191","false","0.5","0.5","0.75","200","open","208","301.82167193787177","330.740813109088","512.599836503564","1.9","1.6081081081081081","1.9615384615384615","21","54.095238095238095"
"3804","30","120","0.191","false","0.5","0.5","0.75","200","open","206","269.149849754779","365.9863911286903","504.92443835027177","1.88","1.5","2.111111111111111","25","52.08"
"3805","30","120","0.191","false","0.5","0.5","0.75","200","open","206","197.75429754179848","335.5589853360553","621.2680013202767","1.5","1.5324675324675325","2.619047619047619","27","46.48148148148148"
"3806","30","120","0.191","false","0.5","0.5","0.75","200","open","214","252.15063826979892","325.4590234183237","544.0511470561052","1.7142857142857142","1.6029411764705883","2.375","26","53.23076923076923"
"3807","30","120","0.191","false","0.5","0.5","0.75","200","open","209","283.47667922107166","241.7037964952327","713.1773310047324","2","1.3","2.6666666666666665","23","51.391304347826086"
"3808","30","120","0.191","false","0.5","0.5","0.75","200","open","206","238.25196579181105","320.10880875650525","655.8216103033424","1.6666666666666667","1.4057971014492754","2.6666666666666665","30","47.86666666666667"
"3809","30","120","0.191","false","0.5","0.5","0.75","200","open","205","195.50771100341916","341.68411471150404","688.9701452390159","1.5","1.5263157894736843","2.5454545454545454","30","52.13333333333333"
"3810","30","120","0.191","false","0.5","0.5","0.75","200","open","208","238.06722206394923","320.1830378665915","730.254915417522","1.625","1.462686567164179","2.4482758620689653","18","53.611111111111114"
"3811","30","120","0.191","false","0.5","0.5","0.75","200","open","205","218.00478216719122","336.50014035125696","766.132863371324","1.32","1.4603174603174602","2.5","28","49.82142857142857"
"3812","30","120","0.191","false","0.5","0.5","0.75","200","open","203","255.9317601689843","353.01696171220857","354.94663730779075","1.7741935483870968","1.5737704918032787","1.8571428571428572","21","49.095238095238095"
"3813","30","120","0.191","false","0.5","0.5","0.75","200","open","204","233.77423059178065","335.78670092414256","611.7051555441269","1.625","1.6056338028169015","2.04","29","53.41379310344828"
"3814","30","120","0.191","false","0.5","0.5","0.75","200","open","206","294.7452351703034","335.90789712005375","864.7349940648803","1.75","1.5340909090909092","2.6875","26","51.23076923076923"
"3815","30","120","0.191","false","0.5","0.5","0.75","200","open","205","229.14287524979858","343.83820882617897","738.3424588251912","1.3703703703703705","1.523076923076923","2.4642857142857144","21","42.57142857142857"
"3816","30","120","0.191","false","0.5","0.5","0.75","200","open","206","196.69808238785848","314.19975472131136","567.1508978503518","1.4583333333333333","1.6521739130434783","2.111111111111111","25","53.84"
"3817","30","120","0.191","false","0.5","0.5","0.75","200","open","207","232.71287594983548","286.3126754588461","771.6369230674974","1.8695652173913044","1.3733333333333333","2.772727272727273","27","53.81481481481482"
"3818","30","120","0.191","false","0.5","0.5","0.75","200","open","202","253.1452838513406","316.3438982370263","675.9578680688536","1.8823529411764706","1.4415584415584415","2.269230769230769","29","54.6551724137931"
"3819","30","120","0.191","false","0.5","0.5","0.75","200","open","208","253.333681355425","291.93484522047027","684.246789068712","1.625","1.4057971014492754","2.6666666666666665","22","51.72727272727273"
"3820","30","120","0.191","false","0.5","0.5","0.75","200","open","204","184.33301949791584","335.23000051930774","725.5625422875189","1.2","1.6533333333333333","2.5","24","48.333333333333336"
"3821","30","120","0.191","false","0.5","0.5","0.75","200","open","203","185.43452353484153","329.31874574857176","718.8645804691134","1.105263157894737","1.4931506849315068","2.607142857142857","30","44.63333333333333"
"3822","30","120","0.191","false","0.5","0.5","0.75","200","open","212","174.66794322279418","309.90273435471573","447.73709882695584","1.2222222222222223","1.7468354430379747","2.260869565217391","18","50.166666666666664"
"3823","30","120","0.191","false","0.5","0.5","0.75","200","open","207","212.68539570469846","341.40641144178096","621.9390956786118","1.4090909090909092","1.63013698630137","2.28","23","52.34782608695652"
"3824","30","120","0.191","false","0.5","0.5","0.75","200","open","210","278.21930678780006","284.3846532783203","595.4556660998072","1.9615384615384615","1.40625","2.3","25","51.44"
"3825","30","120","0.191","false","0.5","0.5","0.75","200","open","203","205.26465179003625","337.16565129080345","632.0002364830327","1.4","1.4705882352941178","2.5185185185185186","27","44.77777777777778"
"3826","30","120","0.191","false","0.5","0.5","0.75","200","open","207","223.17952034811552","324.02304861107785","658.9664352162362","1.65","1.5324675324675325","2.4347826086956523","32","53.0625"
"3827","30","120","0.191","false","0.5","0.5","0.75","200","open","209","220.64655419340463","317.25527558163026","688.6695804051897","1.4482758620689655","1.4745762711864407","2.5","26","49.61538461538461"
"3828","30","120","0.191","false","0.5","0.5","0.75","200","open","204","202.12573659891603","283.0620853816749","726.5027268630012","1.2727272727272727","1.3888888888888888","2.923076923076923","28","47.892857142857146"
"3829","30","120","0.191","false","0.5","0.5","0.75","200","open","203","170.73783494436947","292.86244772747114","782.1072604917475","1.4642857142857142","1.4852941176470589","2.5416666666666665","23","52.78260869565217"
"3830","30","120","0.191","false","0.5","0.5","0.75","200","open","208","226.0770267306106","376.13290081874715","514.3541250602225","1.4814814814814814","1.7205882352941178","2.04","27","51.7037037037037"
"3831","30","120","0.191","false","0.5","0.5","0.75","200","open","205","368.9653836748495","267.87190712868073","735.4373632562435","2.0588235294117645","1.3717948717948718","2.52","28","56.964285714285715"
"3832","30","120","0.191","false","0.5","0.5","0.75","200","open","205","313.9967414550757","294.9187613555382","436.90971020558374","1.9545454545454546","1.4852941176470589","2.033333333333333","23","46.82608695652174"
"3833","30","120","0.191","false","0.5","0.5","0.75","200","open","201","245.692192194191","341.31019335116497","532.0176881346854","1.565217391304348","1.5522388059701493","2.033333333333333","23","46.73913043478261"
"3834","30","120","0.191","false","0.5","0.5","0.75","200","open","206","213.797242614735","360.2411877261212","534.9144570426035","1.55","1.6521739130434783","1.967741935483871","28","48.75"
"3836","30","120","0.191","false","0.5","0.5","0.75","200","open","205","309.09982809976486","352.5996406651858","656.8420802008616","1.565217391304348","1.6056338028169015","2.1153846153846154","23","54.30434782608695"
"3837","30","120","0.191","false","0.5","0.5","0.75","200","open","204","205.72749457020802","284.07464137318004","666.274554511852","1.4090909090909092","1.536231884057971","2.310344827586207","24","52.541666666666664"
"3835","30","120","0.191","false","0.5","0.5","0.75","200","open","211","272.022842074888","321.54076206999014","771.4006714891981","1.8823529411764706","1.4","2.9130434782608696","24","47.708333333333336"
"3838","30","120","0.191","false","0.5","0.5","0.75","200","open","210","241.28140905757422","338.3904130768158","476.70044903415675","1.4705882352941178","1.7682926829268293","1.9047619047619047","19","50"
"3839","30","120","0.191","false","0.5","0.5","0.75","200","open","209","301.3153319696654","244.9075178693021","648.9767970908716","1.8","1.4931506849315068","2.3703703703703702","27","57.592592592592595"
"3841","30","120","0.191","false","0.5","0.5","0.75","200","open","205","229.59432838850458","348.59590315517386","542.5234022760835","1.6","1.5657894736842106","2.25","24","56.333333333333336"
"3840","30","120","0.191","false","0.5","0.5","0.75","200","open","209","274.41415708463126","279.281280754007","810.3460054463877","1.8095238095238095","1.2162162162162162","3.24","36","48.361111111111114"
"3842","30","120","0.191","false","0.5","0.5","0.75","200","open","202","282.484601742191","283.8393479873087","698.1085124126727","1.6470588235294117","1.4324324324324325","2.3448275862068964","30","48.666666666666664"
"3844","30","120","0.191","false","0.5","0.5","0.75","200","open","205","250.40656793579214","393.08866335922517","542.4047857714152","1.7083333333333333","1.5810810810810811","2.1363636363636362","28","52"
"3843","30","120","0.191","false","0.5","0.5","0.75","200","open","207","272.8197051377537","357.63023674095695","655.2670190763805","1.8","1.5357142857142858","2.4285714285714284","23","50.130434782608695"
"3845","30","120","0.191","false","0.5","0.5","0.75","200","open","210","227.92674906485016","280.40254390636716","766.8820288077856","1.875","1.5","2.6666666666666665","23","51.08695652173913"
"3846","30","120","0.191","false","0.5","0.5","0.75","200","open","209","235.4069963727287","289.7574731359822","1006.8498959595713","1.6111111111111112","1.3625","3.227272727272727","31","46.193548387096776"
"3848","30","120","0.191","false","0.5","0.5","0.75","200","open","203","235.59588777154062","259.8896110349187","725.0041476391018","1.8076923076923077","1.3194444444444444","2.772727272727273","26","49.61538461538461"
"3847","30","120","0.191","false","0.5","0.5","0.75","200","open","205","283.10537863619487","295.16981914171134","723.9126253247994","1.64","1.4","2.433333333333333","27","52.77777777777778"
"3849","30","120","0.191","false","0.5","0.5","0.75","200","open","205","277.5603854640039","290.46045177063183","589.5465375347121","1.7","1.4931506849315068","2.2962962962962963","20","43.1"
"3850","30","120","0.191","false","0.5","0.5","0.75","200","open","205","315.0636784125971","297.57385322005234","827.9822729260356","1.5789473684210527","1.5595238095238095","2.588235294117647","25","52.12"
"3853","30","120","0.191","false","0.5","0.5","0.75","200","sealed","210","94.88847182016849","313.03013095206757","698.777933788204","0.75","1.5555555555555556","2.9642857142857144","36","40.333333333333336"
"3852","30","120","0.191","false","0.5","0.5","0.75","200","sealed","205","243.5679548875023","288.63448169321197","655.1046245832256","1.2105263157894737","1.4666666666666666","2.769230769230769","38","41.60526315789474"
"3851","30","120","0.191","false","0.5","0.5","0.75","200","sealed","217","129.0229253437651","309.35381195544306","966.7156010765801","0.75","1.4342105263157894","3.4285714285714284","32","41.9375"
"3854","30","120","0.191","false","0.5","0.5","0.75","200","sealed","206","87.69480003808249","363.4232817576502","648.1776775169237","0.5","1.68","3","37","38.62162162162162"
"3856","30","120","0.191","false","0.5","0.5","0.75","200","sealed","211","118.62863673100686","270.6164230701515","919.773898056742","0.875","1.4057971014492754","3.4444444444444446","41","40.75609756097561"
"3855","30","120","0.191","false","0.5","0.5","0.75","200","sealed","207","102.62647956330707","274.262556462515","810.7878056807355","0.84","1.3823529411764706","3.4074074074074074","34","36.588235294117645"
"3857","30","120","0.191","false","0.5","0.5","0.75","200","sealed","210","109.724447140752","338.3735903257341","850.7341871948522","0.45","1.625","3.55","39","41.61538461538461"
"3858","30","120","0.191","false","0.5","0.5","0.75","200","sealed","205","127.28339574512917","321.04758850550974","773.8141017516251","0.75","1.5303030303030303","2.8666666666666667","33","38.75757575757576"
"3859","30","120","0.191","false","0.5","0.5","0.75","200","sealed","210","165.5210348335666","284.82831600329837","674.8940050606722","1","1.5441176470588236","2.7666666666666666","29","44.48275862068966"
